eth.src,eth.dst,ip.src,ip.dst,frame.len,_ws.col.Protocol,frame_time_delta,identical_packets_per_second,bytes_per_second,unique_packets_per_second,packet_arrival_rate,probability_1,probability_2
aa:9f:5e:39:39:26,02:5b:0b:f0:4f:f4,10.0.0.1,10.0.0.2,1514,TCP,0.04918336868286133,7,9392,3,11,0.8286752718013553,0.17132472819864458
aa:9f:5e:39:39:26,02:5b:0b:f0:4f:f4,10.0.0.1,10.0.0.2,1514,TCP,0.05021953582763672,8,10906,3,12,0.837435310867896,0.16256468913210395
aa:9f:5e:39:39:26,02:5b:0b:f0:4f:f4,10.0.0.1,10.0.0.2,1514,TCP,0.050324440002441406,9,12420,3,13,0.8433556567257419,0.1566443432742581
aa:9f:5e:39:39:26,02:5b:0b:f0:4f:f4,10.0.0.1,10.0.0.2,1514,TCP,0.05377507209777832,10,13934,3,14,0.8435143868844719,0.15648561311552797
aa:9f:5e:39:39:26,02:5b:0b:f0:4f:f4,10.0.0.1,10.0.0.2,1514,TCP,0.05180478096008301,11,15448,3,15,0.8411929583130434,0.15880704168695653
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,23.461023330688477,0,0,1,0,0.6087511739945228,0.39124882600547695
2e:b0:57:61:02:3a,aa:9f:5e:39:39:26,None,None,42,,0.05298614501953125,0,84,2,1,0.5427418538555338,0.457258146144466
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.049021005630493164,1,126,2,2,0.4141965084627204,0.58580349153728
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.051099538803100586,2,168,2,3,0.6223503183174424,0.3776496816825576
aa:9f:5e:39:39:26,2e:b0:57:61:02:3a,10.0.0.1,10.0.0.3,98,ICMP,0.050364017486572266,0,266,3,4,0.8151753221337198,0.18482467786628
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.050501346588134766,3,308,3,5,0.9143996789169142,0.08560032108308625
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.052607059478759766,4,350,3,6,0.9266075171133394,0.0733924828866611
e6:bf:b6:3f:5c:a2,aa:9f:5e:39:39:26,None,None,42,,0.04947686195373535,0,392,4,7,0.8953897223156565,0.10461027768434385
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.05050468444824219,5,434,4,8,0.9308828716604414,0.06911712833955902
aa:9f:5e:39:39:26,e6:bf:b6:3f:5c:a2,10.0.0.1,10.0.0.4,98,ICMP,0.05012845993041992,0,532,5,9,0.9391934533045216,0.06080654669547857
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.05211234092712402,6,574,5,10,0.9464880273307135,0.05351197266928691
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.05129432678222656,7,616,5,11,0.9429561538392812,0.057043846160719225
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.05098557472229004,8,658,5,12,0.9667132083316299,0.03328679166837061
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.04995393753051758,9,700,5,13,0.9646676985581789,0.03533230144182156
5e:ab:2f:e2:5c:57,aa:9f:5e:39:39:26,None,None,42,,0.04918789863586426,0,742,6,14,0.9705707636471705,0.029429236352829704
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.04890131950378418,10,784,6,15,0.9734768153672955,0.02652318463270476
5e:ab:2f:e2:5c:57,aa:9f:5e:39:39:26,None,None,42,,0.04922342300415039,1,826,6,16,0.9765665595179667,0.02343344048203383
aa:9f:5e:39:39:26,ff:ff:ff:ff:ff:ff,None,None,42,,0.04982447624206543,11,868,6,17,0.9728176501860717,0.027182349813928763
